4398057013248 4398111539201 8796168552449 1
4398057013248 13194204561408 17592261574656 1
44056576 65126400 109182976 1
10567680 65126400 75694080 1
10567680 31703040 42270720 1
10567680 300007424 310575104 1
10567680 31572096 42139776 1
10567680 34391310336 34401878016 1
10567680 31571969 42139649 1
10567680 4398078083072 4398088650752 1
34370240512 34659680256 69029920768 -1
10502145 31506561 42008706 -1
4398057013248 4398078083072 8796135096320 1
4398057013248 4398346452992 8796403466240 -1
4398057013248 4398078017664 8796135030912 -1
4398057013248 4432437755904 8830494769152 1
4398057013248 4398078017537 8796135030785 1
4398057013248 13194171039744 17592228052992 1
10534912 300007424 310542336 -1
10534912 836812800 847347712 1
10534912 299942016 310476928 1
10534912 34659680256 34670215168 1
10534912 299941889 310476801 1
10534912 4398346452992 4398356987904 1
547373056 870334464 1417707520 1
547373056 836812800 1384185856 1
547373056 1910521856 2457894912 -1
547373056 836780160 1384153216 1
547373056 35196518400 35743891456 1
547373056 836780033 1384153089 1
547373056 4398883291136 4399430664192 1
10502272 299909249 310411521 -1
34370240512 35196518400 69566758912 -1
34370240512 34659647616 69029888128 -1
34370240512 103379124224 137749364736 -1
34370240512 34659647489 69029888001 1
34370240512 4432706158592 4467076399104 -1
10502145 299909249 310411394 -1
4398057013248 4398883291136 8796940304384 -1
4398057013248 4398346420352 8796403433600 -1
4398057013248 4432706158592 8830763171840 0
4398057013248 4398346420225 8796403433473 -1
4398057013248 13194439442432 17592496455680 1
10534912 31572096 42107008 -1
10534912 31506816 42041728 1
10534912 34391244928 34401779840 1
10534912 31506561 42041473 1
10534912 4398078017664 4398088552576 1
278937600 34659647616 34938585216 -1
10502400 65028480 75530880 1
10502400 31506816 42009216 1
10502400 299909504 310411904 1
10502400 31474560 41976960 -1
10502400 34391212416 34401714816 0
10502400 31474049 41976449 1
10502400 4398077985152 4398088487552 1
10502145 31474049 41976194 -1
10502145 34391212161 34401714306 -1
10502145 31473795 41975940 -1
10502145 4398077984897 4398088487042 0
4398057013248 4398077985152 8796134998400 -1
4398057013248 4432437723264 8830494736512 -1
4398057013248 4398077984897 8796134998145 -1
4398057013248 13194171007104 17592228020352 1
10534912 34391310336 34401845248 1
10534912 103110721536 103121256448 1
10534912 34391244801 34401779713 1
10534912 4432437755904 4432448290816 1
68729978880 103144243200 171874222080 1
68729978880 103110721536 171840700416 1
68729978880 103379124224 172109103104 1
68729978880 103110688896 171840667776 0
68729978880 240549642240 309279621120 1
68729978880 103110688769 171840667649 1
68729978880 4501157199872 4569887178752 1
4398057013248 4501157199872 8899214213120 1
4398057013248 4432437723137 8830494736385 0
4398057013248 13228530745344 17626587758592 1
10534912 31571969 42106881 1
10534912 31506435 42041347 1
10534912 4398078017537 4398088552449 1
10502146 65028099 75530245 1
10502146 31506435 42008581 1
10502146 299909123 310411269 0
10502146 31473795 41975941 1
10502146 34391212035 34401714181 -1
10502146 31473671 41975817 1
10502146 4398077984771 4398088486917 1
4398057013248 4398077984771 8796134998019 1
4398057013248 13194171006977 17592228020225 1
10534912 4398078083072 4398088617984 1
10534912 13194171039744 13194181574656 1
8796103524352 13194204561408 21990308085760 1
8796103524352 13194171039744 21990274564096 1
8796103524352 13194439442432 21990542966784 -1
8796103524352 13194171007104 21990274531456 -1
8796103524352 13228530745344 22024634269696 1
8796103524352 13194171006977 21990274531329 1
8796103524352 30786357051392 39582460575744 1
77594752 132137088 209731840 -1
77594752 400556160 478150912 -1
77594752 132120960 209715712 1
77594752 34491859072 34569453824 1
77594752 132120705 209715457 -1
77594752 4398178631808 4398256226560 1
10486144 132120960 142607104 1
10486144 65028480 75514624 1
10486144 333447552 343933696 1
10486144 65012608 75498752 1
10486144 34424750464 34435236608 1
10486144 65012097 75498241 1
10486144 4398111523200 4398122009344 1
34370224256 34491859072 68862083328 1
34370224256 34424766592 68794990848 -1
34370224256 34424750464 68794974720 1
34370224256 34424750209 68794974465 1
10485889 65028225 75514114 -1
4398056996992 4398178631808 8796235628800 1
4398056996992 4398111539328 8796168536320 -1
4398056996992 4398379958400 8796436955392 -1
4398056996992 4398111523200 8796168520192 1
4398056996992 4432471261312 8830528258304 1
4398056996992 4398111522945 8796168519937 1
4398056996992 13194204545152 17592261542144 1
10518656 65060992 75579648 1
10518656 31572096 42090752 -1
10518656 299942016 310460672 1
10518656 31506816 42025472 1
10518656 34391244928 34401763584 1
10518656 31506561 42025217 1
10518656 4398078017664 4398088536320 1
10486144 31506816 41992960 1
10486144 299909504 310395648 1
10486144 31474560 41960704 -1
10486144 34391212416 34401698560 1
10486144 31474049 41960193 1
10486144 4398077985152 4398088471296 1
34370224256 34391244928 68761469184 -1
34370224256 34659647616 69029871872 -1
34370224256 34391212416 68761436672 -1
34370224256 103110688896 137480913152 -1
34370224256 34391212161 68761436417 -1
34370224256 4432437723264 4466807947520 -1
10485889 31506561 41992450 -1
10485889 299909249 310395138 1
10485889 31474049 41959938 -1
10485889 34391212161 34401698050 -1
10485889 31473795 41959684 -1
10485889 4398077984897 4398088470786 -1
4398056996992 4398078017664 8796135014656 -1
4398056996992 4398346420352 8796403417344 1
4398056996992 4398077985152 8796134982144 -1
4398056996992 4432437723264 8830494720256 -1
4398056996992 4398077984897 8796134981889 -1
4398056996992 13194171007104 17592228004096 1
547356800 870318208 1417675008 1
547356800 836780160 1384136960 1
547356800 1910505600 2457862400 1
547356800 836764032 1384120832 1
547356800 35196502144 35743858944 1
547356800 836763777 1384120577 1
547356800 4398883274880 4399430631680 1
10486144 836764032 847250176 1
10486144 299893632 310379776 -1
10486144 34659631488 34670117632 1
10486144 299893121 310379265 1
10486144 4398346404224 4398356890368 1
4398056996992 4398883274880 8796940271872 -1
4398056996992 4398346404224 8796403401216 1
4398056996992 4432706142336 8830763139328 1
4398056996992 4398346403969 8796403400961 -1
4398056996992 13194439426176 17592496423168 1
44040320 65012608 109052928 1
10486400 65012608 75499008 1
10486400 31474560 41960960 -1
10486400 299893632 310380032 1
10486400 31459200 41945600 1
10486400 34391196544 34401682944 1
10486400 31458177 41944577 -1
10486400 4398077969280 4398088455680 1
34370224256 34391196544 68761420800 1
34370224256 103110672768 137480897024 1
34370224256 34391196033 68761420289 1
34370224256 4432437707136 4466807931392 1
4398056996992 4398077969280 8796134966272 1
4398056996992 4432437707136 8830494704128 1
4398056996992 4398077968769 8796134965761 1
4398056996992 13194170990976 17592227987968 1
10486144 34391196544 34401682688 1
10486144 103110672768 103121158912 1
10486144 34391196033 34401682177 1
10486144 4432437707136 4432448193280 1
68729962624 103144226944 171874189568 1
68729962624 103110688896 171840651520 1
68729962624 103379107968 172109070592 1
68729962624 103110672768 171840635392 1
68729962624 240549625984 309279588608 1
68729962624 103110672513 171840635137 1
68729962624 4501157183616 4569887146240 1
4398056996992 4501157183616 8899214180608 1
4398056996992 4432437706881 8830494703873 -1
4398056996992 13228530729088 17626587726080 1
10486144 31458177 41944321 -1
10486144 31457667 41943811 1
10486144 4398077968769 4398088454913 1
34370224256 34391195779 68761420035 1
34370224256 4432437706881 4466807931137 -1
10485890 65011843 75497733 1
10485890 31473795 41959685 0
10485890 299892867 310378757 1
10485890 31457667 41943557 -1
10485890 34391195779 34401681669 -1
10485890 31457415 41943305 0
10485890 4398077968515 4398088454405 1
4398056996992 4398077968515 8796134965507 1
4398056996992 13194170990721 17592227987713 1
10486144 4398077969280 4398088455424 1
10486144 13194170990976 13194181477120 1
8796103508096 13194204545152 21990308053248 1
8796103508096 13194171007104 21990274515200 1
8796103508096 13194439426176 21990542934272 1
8796103508096 13194170990976 21990274499072 1
8796103508096 13228530729088 22024634237184 1
8796103508096 13194170990721 21990274498817 1
8796103508096 30786357035136 39582460543232 1
77594625 132136961 209731586 -1
77594625 400556033 478150658 -1
77594625 132120705 209715330 -1
77594625 34491858945 34569453570 -1
77594625 132120579 209715204 -1
77594625 4398178631681 4398256226306 0
10485763 132120579 142606342 1
10485763 65028099 75513862 1
10485763 333447171 343932934 1
10485763 65011843 75497606 1
10485763 34424750083 34435235846 -1
10485763 65011719 75497482 1
10485763 4398111522819 4398122008582 1
4398056996865 4398178631681 8796235628546 -1
4398056996865 4398111539201 8796168536066 -1
4398056996865 4398111522945 8796168519810 -1
4398056996865 4398111522819 8796168519684 -1
10518529 65060865 75579394 1
10518529 31571969 42090498 -1
10518529 299941889 310460418 1
10518529 31506561 42025090 1
10518529 34391244801 34401763330 1
10518529 31506435 42024964 1
10518529 4398078017537 4398088536066 1
10485763 31506435 41992198 1
10485763 299909123 310394886 1
10485763 31473795 41959558 1
10485763 34391212035 34401697798 -1
10485763 31473671 41959434 1
10485763 4398077984771 4398088470534 1
4398056996865 4398078017537 8796135014402 -1
4398056996865 4398346420225 8796403417090 0
4398056996865 4398077984897 8796134981762 0
4398056996865 4432437723137 8830494720002 -1
4398056996865 4398077984771 8796134981636 1
4398056996865 13194171006977 17592228003842 1
547356673 870318081 1417674754 1
547356673 836780033 1384136706 1
547356673 1910505473 2457862146 -1
547356673 836763777 1384120450 1
547356673 35196502017 35743858690 1
547356673 836763651 1384120324 1
547356673 4398883274753 4399430631426 1
10485763 836763651 847249414 0
10485763 299892867 310378630 1
10485763 34659631107 34670116870 0
10485763 299892743 310378506 1
10485763 4398346403843 4398356889606 1
10486017 65012097 75498114 -1
10486017 31474049 41960066 1
10486017 299893121 310379138 1
10486017 31458177 41944194 -1
10486017 34391196033 34401682050 -1
10486017 31457667 41943684 1
10486017 4398077968769 4398088454786 1
10485763 31457667 41943430 1
10485763 34391195779 34401681542 0
10485763 31457415 41943178 -1
10485763 4398077968515 4398088454278 1
4398056996865 4398077968769 8796134965634 -1
4398056996865 4432437706881 8830494703746 -1
4398056996865 4398077968515 8796134965380 -1
4398056996865 13194170990721 17592227987586 0
68729962497 103144226817 171874189314 1
68729962497 103110688769 171840651266 1
68729962497 103379107841 172109070338 1
68729962497 103110672513 171840635010 0
68729962497 240549625857 309279588354 -1
68729962497 103110672387 171840634884 1
68729962497 4501157183489 4569887145986 1
10485763 103110672387 103121158150 -1
10485763 34391195655 34401681418 1
10485763 4432437706755 4432448192518 1
44040193 65011719 109051912 1
278921217 299892743 578813960 1
34370224129 34391195655 68761419784 1
10485765 65011719 75497484 1
10485765 31473671 41959436 1
10485765 299892743 310378508 1
10485765 31457415 41943180 -1
10485765 34391195655 34401681420 1
10485765 31457295 41943060 1
10485765 4398077968391 4398088454156 1
4398056996865 4398077968391 8796134965256 1
4398056996865 13194170990595 17592227987460 1
10485763 4398077968391 4398088454154 1
10485763 13194170990595 13194181476358 1
8796103507969 13194204545025 21990308052994 1
8796103507969 13194171006977 21990274514946 1
8796103507969 13194439426049 21990542934018 1
8796103507969 13194170990721 21990274498690 0
8796103507969 13228530728961 22024634236930 1
8796103507969 13194170990595 21990274498564 1
8796103507969 30786357035009 39582460542978 1
94371840 132169728 226541568 -1
94371840 400572416 494944256 1
94371840 132137088 226508928 1
94371840 34491875328 34586247168 1
94371840 132136961 226508801 1
94371840 4398178648064 4398273019904 0
27295744 132169728 159465472 1
27295744 65126400 92422144 1
27295744 333496320 360792064 1
27295744 65060992 92356736 1
27295744 34424799232 34452094976 1
27295744 65060865 92356609 1
27295744 4398111571968 4398138867712 1
295698432 400572416 696270848 1
295698432 333496320 629194752 1
295698432 870334464 1166032896 1
295698432 333463680 629162112 1
295698432 34693201920 34988900352 1
295698432 333463553 629161985 1
295698432 4398379974656 4398675673088 1
27263104 132137088 159400192 1
27263104 65060992 92324096 -1
27263104 333463680 360726784 1
27263104 65028480 92291584 1
27263104 34424766592 34452029696 1
27263104 65028225 92291329 1
27263104 4398111539328 4398138802432 1
34387001344 34491875328 68878876672 1
34387001344 34424799232 68811800576 1
34387001344 34424766592 68811767936 1
34387001344 103144243200 137531244544 1
34387001344 34424766465 68811767809 1
34387001344 4432471277568 4466858278912 1
27262977 132136961 159399938 1
27262977 65060865 92323842 -1
27262977 333463553 360726530 1
27262977 65028225 92291202 1
27262977 34424766465 34452029442 1
27262977 65028099 92291076 1
27262977 4398111539201 4398138802178 1
4398073774080 4398178648064 8796252422144 1
4398073774080 4398111571968 8796185346048 1
4398073774080 4398111539328 8796185313408 1
4398073774080 4432471277568 8830545051648 1
4398073774080 4398111539201 8796185313281 1
4398073774080 13194204561408 17592278335488 1
60817408 132169728 192987136 1
27328512 65126400 92454912 1
27328512 31703040 59031552 1
27328512 300007424 327335936 1
27328512 31572096 58900608 1
27328512 34391310336 34418638848 1
27328512 31571969 58900481 1
27328512 4398078083072 4398105411584 -1
295698432 836812800 1132511232 -1
295698432 299942016 595640448 1
295698432 34659680256 34955378688 1
295698432 299941889 595640321 1
295698432 4398346452992 4398642151424 1
27263104 299942016 327205120 1
27263104 31506816 58769920 -1
27263104 34391244928 34418508032 -1
27263104 31506561 58769665 1
27263104 4398078017664 4398105280768 -1
34387001344 34659680256 69046681600 1
34387001344 34391244928 68778246272 1
34387001344 103110721536 137497722880 1
34387001344 34391244801 68778246145 1
34387001344 4432437755904 4466824757248 1
27262977 299941889 327204866 1
27262977 31506561 58769538 1
27262977 34391244801 34418507778 1
27262977 31506435 58769412 -1
27262977 4398078017537 4398105280514 1
4398073774080 4398346452992 8796420227072 1
4398073774080 4398078017664 8796151791744 1
4398073774080 4432437755904 8830511529984 1
4398073774080 4398078017537 8796151791617 1
4398073774080 13194171039744 17592244813824 1
60817408 400572416 461389824 1
27295744 300007424 327303168 1
27295744 836812800 864108544 1
27295744 299942016 327237760 1
27295744 34659680256 34686976000 1
27295744 299941889 327237633 1
27295744 4398346452992 4398373748736 1
27263104 299909504 327172608 1
27263104 34659647616 34686910720 1
27263104 299909249 327172353 1
27263104 4398346420352 4398373683456 1
27262977 299909249 327172226 1
27262977 34659647489 34686910466 1
27262977 299909123 327172100 1
27262977 4398346420225 4398373683202 1
60817408 132137088 192954496 1
27295744 31572096 58867840 1
27295744 31506816 58802560 1
27295744 34391244928 34418540672 1
27295744 31506561 58802305 1
27295744 4398078017664 4398105313408 1
295698432 836780160 1132478592 1
295698432 299909504 595607936 1
295698432 34659647616 34955346048 1
295698432 299909249 595607681 1
295698432 4398346420352 4398642118784 1
27263232 65028480 92291712 1
27263232 31506816 58770048 1
27263232 299909504 327172736 1
27263232 31474560 58737792 1
27263232 34391212416 34418475648 1
27263232 31474049 58737281 1
27263232 4398077985152 4398105248384 1
34387001344 34391212416 68778213760 1
34387001344 103110688896 137497690240 1
34387001344 34391212161 68778213505 1
34387001344 4432437723264 4466824724608 1
27262977 31474049 58737026 1
27262977 34391212161 34418475138 1
27262977 31473795 58736772 1
27262977 4398077984897 4398105247874 1
4398073774080 4398077985152 8796151759232 1
4398073774080 4432437723264 8830511497344 1
4398073774080 4398077984897 8796151758977 1
4398073774080 13194171007104 17592244781184 1
60817408 34491875328 34552692736 1
27295744 34391310336 34418606080 1
27295744 103110721536 103138017280 1
27295744 34391244801 34418540545 1
27295744 4432437755904 4432465051648 1
295698432 35196518400 35492216832 1
295698432 103379124224 103674822656 1
295698432 34659647489 34955345921 1
295698432 4432706158592 4433001857024 1
27263104 34391212416 34418475520 1
27263104 103110688896 103137952000 1
27263104 34391212161 34418475265 1
27263104 4432437723264 4432464986368 1
68746739712 103144243200 171890982912 1
68746739712 103110721536 171857461248 1
68746739712 103110688896 171857428608 1
68746739712 240549642240 309296381952 1
68746739712 103110688769 171857428481 1
68746739712 4501157199872 4569903939584 1
27262977 103110688769 103137951746 1
27262977 34391212035 34418475012 1
27262977 4432437723137 4432464986114 1
4398073774080 4501157199872 8899230973952 1
4398073774080 4432437723137 8830511497217 1
4398073774080 13228530745344 17626604519424 1
60817408 132136961 192954369 1
27295744 31571969 58867713 1
27295744 31506435 58802179 1
27295744 4398078017537 4398105313281 1
295698432 836780033 1132478465 1
295698432 299909123 595607555 1
295698432 4398346420225 4398642118657 1
27263104 31474049 58737153 1
27263104 31473795 58736899 1
27263104 4398077984897 4398105248001 1
34387001344 103110688769 137497690113 1
34387001344 34391212035 68778213379 1
34387001344 4432437723137 4466824724481 1
27262978 65028099 92291077 1
27262978 31506435 58769413 1
27262978 299909123 327172101 1
27262978 31473795 58736773 1
27262978 34391212035 34418475013 1
27262978 31473671 58736649 1
27262978 4398077984771 4398105247749 1
4398073774080 4398077984771 8796151758851 1
4398073774080 13194171006977 17592244781057 1
60817408 4398178648064 4398239465472 1
27295744 4398078083072 4398105378816 1
27295744 13194171039744 13194198335488 1
295698432 4398883291136 4399178989568 1
295698432 13194439442432 13194735140864 1
27263104 4398077985152 4398105248256 1
27263104 13194171007104 13194198270208 1
34387001344 4501157199872 4535544201216 1
34387001344 13228530745344 13262917746688 1
27262977 4398077984771 4398105247748 1
27262977 13194171006977 13194198269954 1
8796120285184 13194204561408 21990324846592 1
8796120285184 13194171039744 21990291324928 -1
8796120285184 13194171007104 21990291292288 1
8796120285184 13228530745344 22024651030528 1
8796120285184 13194171006977 21990291292161 1
8796120285184 30786357051392 39582477336576 1
10584064 65126400 75710464 1
10584064 31703040 42287104 1
10584064 300007424 310591488 1
10584064 31572096 42156160 1
10584064 34391310336 34401894400 1
10584064 31571969 42156033 1
10584064 4398078083072 4398088667136 1
27295744 31703040 58998784 1
10649600 31703040 42352640 1
10649600 15187968 25837568 1
10649600 283361280 294010880 1
10649600 14925952 25575552 1
10649600 34374664192 34385313792 1
10649600 14925825 25575425 1
10649600 4398061436928 4398072086528 1
278953984 283361280 562315264 -1
278953984 820101120 1099055104 1
278953984 283230336 562184320 1
278953984 34642968576 34921922560 1
278953984 283230209 562184193 1
278953984 4398329741312 4398608695296 1
10518656 14925952 25444608 0
10518656 283230336 293748992 1
10518656 14795136 25313792 1
10518656 34374533248 34385051904 1
10518656 14794881 25313537 1
10518656 4398061305984 4398071824640 0
34370256896 34374664192 68744921088 -1
34370256896 34642968576 69013225472 1
34370256896 34374533248 68744790144 1
34370256896 103094009856 137464266752 1
34370256896 34374533121 68744790017 1
34370256896 4432421044224 4466791301120 1
10518529 14925825 25444354 -1
10518529 283230209 293748738 1
10518529 14794881 25313410 1
10518529 34374533121 34385051650 1
10518529 14794755 25313284 1
10518529 4398061305857 4398071824386 -1
4398057029632 4398061436928 8796118466560 1
4398057029632 4398329741312 8796386770944 1
4398057029632 4398061305984 8796118335616 1
4398057029632 4432421044224 8830478073856 1
4398057029632 4398061305857 8796118335489 1
4398057029632 13194154328064 17592211357696 1
10584064 283361280 293945344 1
10584064 820101120 830685184 1
10584064 283230336 293814400 1
10584064 34642968576 34653552640 1
10584064 283230209 293814273 1
10584064 4398329741312 4398340325376 1
547389440 836812800 1384202240 1
547389440 820101120 1367490560 1
547389440 820035712 1367425152 1
547389440 820035585 1367425025 1
10518656 820035712 830554368 1
10518656 283165056 293683712 1
10518656 34642903168 34653421824 1
10518656 283164801 293683457 1
10518656 4398329675904 4398340194560 1
34370256896 35179773952 69550030848 1
34370256896 34642903168 69013160064 1
34370256896 103362379776 137732636672 1
34370256896 34642903041 69013159937 1
34370256896 4432689414144 4467059671040 1
10518529 820035585 830554114 1
10518529 283164801 293683330 1
10518529 34642903041 34653421570 1
10518529 283164675 293683204 1
10518529 4398329675777 4398340194306 1
4398057029632 4398866546688 8796923576320 1
4398057029632 4398329675904 8796386705536 1
4398057029632 4432689414144 8830746443776 1
4398057029632 4398329675777 8796386705409 1
4398057029632 13194422697984 17592479727616 1
10584064 14925952 25510016 1
10584064 14795136 25379200 1
10584064 34374533248 34385117312 1
10584064 14794881 25378945 1
10584064 4398061305984 4398071890048 1
278953984 820035712 1098989696 1
278953984 283165056 562119040 1
278953984 34642903168 34921857152 1
278953984 283164801 562118785 1
278953984 4398329675904 4398608629888 1
10518784 31506816 42025600 1
10518784 14795136 25313920 0
10518784 283165056 293683840 1
10518784 14730112 25248896 1
10518784 34374467968 34384986752 1
10518784 14729601 25248385 1
10518784 4398061240704 4398071759488 1
34370256896 34374467968 68744724864 1
34370256896 103093944448 137464201344 1
34370256896 34374467713 68744724609 1
34370256896 4432420978816 4466791235712 1
10518529 14729601 25248130 1
10518529 34374467713 34384986242 1
10518529 14729347 25247876 1
10518529 4398061240449 4398071758978 1
4398057029632 4398061240704 8796118270336 1
4398057029632 4432420978816 8830478008448 1
4398057029632 4398061240449 8796118270081 1
4398057029632 13194154262656 17592211292288 1
10584064 34374664192 34385248256 1
10584064 103094009856 103104593920 1
10584064 34374533121 34385117185 1
10584064 4432421044224 4432431628288 1
278953984 35179773952 35458727936 1
278953984 103362379776 103641333760 1
278953984 34642903041 34921857025 1
278953984 4432689414144 4432968368128 1
10518656 34374467968 34384986624 1
10518656 103093944448 103104463104 1
10518656 34374467713 34384986369 1
10518656 4432420978816 4432431497472 1
68729995264 103110721536 171840716800 1
68729995264 103094009856 171824005120 1
68729995264 103362379776 172092375040 1
68729995264 103093944448 171823939712 1
68729995264 240532897792 309262893056 1
68729995264 103093944321 171823939585 1
68729995264 4501140455424 4569870450688 1
10518529 103093944321 103104462850 1
10518529 34374467587 34384986116 1
10518529 4432420978689 4432431497218 1
4398057029632 4501140455424 8899197485056 1
4398057029632 4432420978689 8830478008321 1
4398057029632 13228514000896 17626571030528 1
10584064 14925825 25509889 1
10584064 14794755 25378819 1
10584064 4398061305857 4398071889921 1
278953984 820035585 1098989569 1
278953984 283164675 562118659 1
278953984 4398329675777 4398608629761 1
10518656 14729601 25248257 1
10518656 14729347 25248003 1
10518656 4398061240449 4398071759105 1
34370256896 103093944321 137464201217 1
34370256896 34374467587 68744724483 1
34370256896 4432420978689 4466791235585 1
10518530 31506435 42024965 1
10518530 14794755 25313285 1
10518530 283164675 293683205 1
10518530 14729347 25247877 1
10518530 34374467587 34384986117 1
10518530 14729223 25247753 1
10518530 4398061240323 4398071758853 1
4398057029632 4398061240323 8796118269955 1
4398057029632 13194154262529 17592211292161 1
10584064 4398061436928 4398072020992 1
10584064 13194154328064 13194164912128 1
278953984 4398866546688 4399145500672 1
278953984 13194422697984 13194701651968 1
10518656 4398061240704 4398071759360 1
10518656 13194154262656 13194164781312 1
34370256896 4501140455424 4535510712320 1
34370256896 13228514000896 13262884257792 1
10518529 4398061240323 4398071758852 1
10518529 13194154262529 13194164781058 1
8796103540736 13194171039744 21990274580480 1
8796103540736 13194154328064 21990257868800 1
8796103540736 13194422697984 21990526238720 1
8796103540736 13194154262656 21990257803392 1
8796103540736 13228514000896 22024617541632 1
8796103540736 13194154262529 21990257803265 1
8796103540736 30786340306944 39582443847680 1
278986752 300007424 578994176 1
278986752 283361280 562348032 1
278986752 820101120 1099087872 -1
278986752 283230336 562217088 1
278986752 34642968576 34921955328 1
278986752 283230209 562216961 1
278986752 4398329741312 4398608728064 1
815792128 1893777408 2709569536 -1
815792128 820035712 1635827840 1
815792128 35179773952 35995566080 1
815792128 820035585 1635827713 1
815792128 4398866546688 4399682338816 1
278921344 34642903168 34921824512 0
278921344 283164801 562086145 -1
278921344 4398329675904 4398608597248 1
34638659584 4432689414144 4467328073728 -1
278921217 820035585 1098956802 -1
278921217 283164801 562086018 1
278921217 34642903041 34921824258 -1
278921217 283164675 562085892 -1
278921217 4398329675777 4398608596994 -1
4398325432320 4432689414144 8831014846464 -1
295698432 1910521856 2206220288 1
278953984 1893777408 2172731392 1
1352663040 1893777408 3246440448 1
1352663040 4041228288 5393891328 1
1352663040 1893744768 3246407808 1
1352663040 36253483008 37606146048 1
1352663040 1893744641 3246407681 1
1352663040 4399940255744 4401292918784 1
278921344 1893744768 2172666112 -1
278921344 35179741312 35458662656 1
278921344 820002945 1098924289 1
278921344 4398866514048 4399145435392 1
34638659584 4433226252288 4467864911872 -1
278921217 1893744641 2172665858 -1
278921217 820002945 1098924162 1
